tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
2684.00;42141326#16_1;15.63;9.09;2555.00;0.00;553352498#1_0;5.10;0.00;tripinfo_511 emissions_511 fcd_511;129.00;511;0;762.74;0.92;0.00;36.64;DEFAULT_VEHTYPE;;3;15.00;239114.266174;6208.801000;33.771045;98.430192;4.099555;0;102.787198
2686.00;337277957#3_0;107.35;7.31;2637.00;2.00;567060339#1_0;5.10;0.00;tripinfo_527 emissions_527 fcd_527;49.00;527;0;269.38;1.00;0.00;16.14;DEFAULT_VEHTYPE;;1;10.00;86475.047289;2547.037142;13.604171;36.491185;1.620873;0;37.172768
2703.00;492471759#2_0;68.11;4.82;2389.00;4.00;42141326#7_0;0.20;0.00;tripinfo_477 emissions_477 fcd_477;314.00;477;0;881.34;1.03;0.00;220.30;DEFAULT_VEHTYPE;;8;177.00;640270.424622;28590.969773;145.131735;280.705399;13.877051;0;275.236743
2706.00;492471412#0_0;27.70;9.23;2460.00;0.00;49217119#2_0;0.20;0.00;tripinfo_492 emissions_492 fcd_492;246.00;492;0;1129.81;1.11;0.00;137.02;DEFAULT_VEHTYPE;;5;108.00;530626.133128;19984.727051;103.388067;228.255809;10.895196;0;228.101118
2707.00;42143918#2_1;54.26;11.99;2490.00;0.00;42141326#8_0;5.10;0.00;tripinfo_498 emissions_498 fcd_498;217.00;498;0;594.71;1.11;0.00;165.16;DEFAULT_VEHTYPE;;5;136.00;532346.520139;23182.915288;118.065369;234.733998;11.814148;0;228.841991
2710.00;42143920#0_0;19.96;6.93;2448.00;3.00;42141326#11_0;5.10;0.00;tripinfo_489 emissions_489 fcd_489;262.00;489;0;766.19;0.90;0.00;176.43;DEFAULT_VEHTYPE;;6;134.00;547108.508848;24228.948094;123.090508;239.780532;11.816814;0;235.188563
2713.00;49217102_0;98.88;8.28;2665.00;0.00;49217110#3_0;0.20;0.00;tripinfo_533 emissions_533 fcd_533;48.00;533;0;106.39;1.14;0.00;36.54;DEFAULT_VEHTYPE;;1;34.00;119838.491743;6314.031223;31.561355;53.852704;2.813819;0;51.516166
2716.00;567060339#3_0;100.84;7.33;2505.00;0.00;45429543#4_0;5.10;0.00;tripinfo_501 emissions_501 fcd_501;211.00;501;0;973.43;0.94;0.00;84.66;DEFAULT_VEHTYPE;;3;61.00;376564.152469;13614.136169;70.658745;158.776097;7.077736;0;161.874651
2718.00;554582106#3_0;94.14;9.02;2430.00;0.00;492471759#6_0;5.10;0.00;tripinfo_486 emissions_486 fcd_486;288.00;486;0;973.53;1.19;0.00;185.55;DEFAULT_VEHTYPE;;6;132.00;582981.365724;23875.885246;122.307520;253.487761;12.240325;0;250.608275
2735.00;337277951#3_1;0.92;8.74;2580.00;0.00;49217119#1_0;5.10;0.00;tripinfo_516 emissions_516 fcd_516;155.00;516;0;941.44;1.14;0.00;63.22;DEFAULT_VEHTYPE;;2;40.00;354501.796148;10326.558306;55.281336;149.244624;6.734350;0;152.388478
2756.00;42143918#7_1;103.14;12.17;2605.00;0.00;492471410#0_0;5.10;0.00;tripinfo_521 emissions_521 fcd_521;151.00;521;0;887.94;1.19;0.00;66.52;DEFAULT_VEHTYPE;;1;46.00;320089.361238;10543.893724;55.461876;135.504410;6.222664;0;137.596567
2759.00;492471759#2_0;68.11;7.89;2585.00;0.00;337277951#1_0;5.10;0.00;tripinfo_517 emissions_517 fcd_517;174.00;517;0;619.54;1.10;0.00;105.22;DEFAULT_VEHTYPE;;3;85.00;372376.327502;15407.887206;78.829075;161.421631;7.773486;0;160.074962
2761.00;45429543#3_0;92.24;7.43;2600.00;0.00;492471410#0_0;5.10;0.00;tripinfo_520 emissions_520 fcd_520;161.00;520;0;646.28;0.90;0.00;76.93;DEFAULT_VEHTYPE;;2;61.00;316970.378898;12836.399818;65.775846;135.726950;6.314256;0;136.257571
2785.00;554582106#11_0;237.48;6.99;2567.00;7.00;337277981#4_0;0.20;0.00;tripinfo_512 emissions_512 fcd_512;218.00;512;0;1106.67;0.84;0.00;73.86;DEFAULT_VEHTYPE;;3;51.00;387562.828573;13386.044847;69.861616;162.329431;7.122093;0;166.602398
2800.00;337277984#2_1;62.30;8.29;2575.00;0.00;40668087#1_0;5.10;0.00;tripinfo_515 emissions_515 fcd_515;225.00;515;0;623.33;0.85;0.00;137.85;DEFAULT_VEHTYPE;;4;115.00;438620.685163;20741.197176;104.646000;192.767771;9.529817;0;188.553325
2826.00;337277981#3_1;16.64;4.85;2720.00;0.00;42141326#9_0;5.10;0.00;tripinfo_544 emissions_544 fcd_544;106.00;544;0;503.17;1.03;0.00;54.95;DEFAULT_VEHTYPE;;2;34.00;210928.534653;7043.750986;36.988036;90.001512;4.164096;0;90.671640
2828.00;337277970#1_1;79.16;6.99;2710.00;0.00;42143918#0_0;5.10;0.00;tripinfo_542 emissions_542 fcd_542;118.00;542;0;733.87;0.98;0.00;37.03;DEFAULT_VEHTYPE;;1;19.00;233418.878576;6479.659187;34.914698;97.470886;4.260117;0;100.338936
2842.00;42143918#4_0;41.27;9.34;2520.00;0.00;542428845#0_0;5.10;0.00;tripinfo_504 emissions_504 fcd_504;322.00;504;0;1007.11;0.91;0.00;198.48;DEFAULT_VEHTYPE;;6;157.00;623007.636563;27382.920202;139.195736;272.206843;13.297459;0;267.815787
2846.00;351440624#6_0;94.39;11.82;2535.00;0.00;492471758#1_0;5.10;0.00;tripinfo_507 emissions_507 fcd_507;311.00;507;0;921.27;1.10;0.00;208.85;DEFAULT_VEHTYPE;;7;174.00;656900.074412;29389.622690;149.162937;288.131882;14.272568;0;282.385430
2853.00;542428845#0_0;99.31;7.11;2785.00;0.00;337277973#1_0;5.10;0.00;tripinfo_557 emissions_557 fcd_557;68.00;557;0;291.87;0.86;0.00;26.87;DEFAULT_VEHTYPE;;1;18.00;123384.005004;4219.481372;22.057155;52.121180;2.312525;0;53.039205
2863.00;542429228_0;102.32;4.31;2565.00;0.00;1053072563_0;5.10;0.00;tripinfo_513 emissions_513 fcd_513;298.00;513;0;972.94;0.85;0.00;155.15;DEFAULT_VEHTYPE;;6;117.00;530158.646421;22605.463176;115.210343;229.414905;10.888815;0;227.902271
2880.00;542428845#1_0;0.20;2.47;2685.00;0.00;49222369#3_0;5.10;0.00;tripinfo_537 emissions_537 fcd_537;195.00;537;0;862.35;1.12;0.00;101.97;DEFAULT_VEHTYPE;;4;78.00;402426.698468;15397.098391;79.479565;173.045523;8.195864;0;172.992088
2889.00;42143920#0_0;19.96;8.10;2645.00;0.00;49222369#0_0;5.10;0.00;tripinfo_529 emissions_529 fcd_529;244.00;529;0;1016.27;1.12;0.00;117.07;DEFAULT_VEHTYPE;;3;88.00;479740.096269;18935.799465;97.366723;206.379784;9.745874;0;206.227485
2889.00;337277977#0_0;97.57;6.79;2750.00;0.00;42141326#16_0;5.10;0.00;tripinfo_550 emissions_550 fcd_550;139.00;550;0;756.14;0.95;0.00;54.88;DEFAULT_VEHTYPE;;1;39.00;288430.771684;9488.645854;49.863476;120.563040;5.331558;0;123.987899
2890.00;337277981#1_0;45.91;8.32;2840.00;0.00;42143912#3_0;5.10;0.00;tripinfo_568 emissions_568 fcd_568;50.00;568;0;159.14;1.11;0.00;31.88;DEFAULT_VEHTYPE;;1;25.00;112804.430799;4705.901709;24.075414;49.743040;2.474660;0;48.491553
2891.00;492471758#0_0;44.88;5.89;2690.00;0.00;49217116#2_0;5.10;0.00;tripinfo_538 emissions_538 fcd_538;201.00;538;0;1114.22;1.26;0.00;100.44;DEFAULT_VEHTYPE;;5;61.00;433482.161891;12149.663273;65.458951;182.942072;8.331508;0;186.338961
2895.00;337277984#3_1;29.42;8.86;2820.00;0.00;40668087#4_0;5.10;0.00;tripinfo_564 emissions_564 fcd_564;75.00;564;0;310.73;0.80;0.00;31.45;DEFAULT_VEHTYPE;;1;23.00;151606.269590;5753.988281;29.692418;64.304224;2.906131;0;65.171543
2896.00;337277957#2_0;101.93;7.26;2595.00;0.00;337277984#4_0;5.10;0.00;tripinfo_519 emissions_519 fcd_519;301.00;519;0;1083.38;0.99;0.00;181.58;DEFAULT_VEHTYPE;;5;147.00;612376.769237;26051.693466;132.910024;266.918663;13.027300;0;263.245201
2907.00;42201285#1_0;31.78;8.22;2615.00;0.00;337277973#1_0;5.10;0.00;tripinfo_523 emissions_523 fcd_523;292.00;523;0;1088.98;1.07;0.00;183.41;DEFAULT_VEHTYPE;;7;142.00;620179.716511;24958.388555;128.149693;269.992729;13.150219;0;266.598341
2910.00;337277951#4_0;36.12;6.57;2845.00;0.00;49217110#3_0;0.20;0.00;tripinfo_569 emissions_569 fcd_569;65.00;569;0;206.79;0.92;0.00;37.37;DEFAULT_VEHTYPE;;1;34.00;144325.917750;6916.969490;34.855302;63.468443;3.155423;0;62.042576
2932.00;42143918#4_0;41.27;11.91;2630.00;0.00;45429543#0_0;5.10;0.00;tripinfo_526 emissions_526 fcd_526;302.00;526;0;904.58;1.11;0.00;215.45;DEFAULT_VEHTYPE;;6;181.00;680391.241405;30169.052065;153.323900;299.607693;15.033377;0;292.483145
2936.00;337277951#3_1;0.92;7.64;2810.00;0.00;49217116#0_0;5.10;0.00;tripinfo_562 emissions_562 fcd_562;126.00;562;0;894.91;0.98;0.00;24.11;DEFAULT_VEHTYPE;;1;8.00;227973.376728;5105.702311;28.473758;92.015567;3.665472;0;97.997806
2940.00;49217108#0_0;88.12;8.17;2745.00;0.00;49217108#2_0;5.10;0.00;tripinfo_549 emissions_549 fcd_549;195.00;549;0;844.76;1.10;0.00;101.39;DEFAULT_VEHTYPE;;4;77.00;389022.489891;14757.159395;76.237835;166.909420;7.836084;0;167.229995
2940.00;492471414_0;102.68;7.74;2793.00;3.00;42141326#7_0;0.20;0.00;tripinfo_558 emissions_558 fcd_558;147.00;558;0;769.61;1.01;0.00;57.86;DEFAULT_VEHTYPE;;2;39.00;291618.254412;9540.846232;50.187772;122.717787;5.472559;0;125.357903
2941.00;492471759#5_0;37.25;7.83;2795.00;0.00;49217104#1_0;5.10;0.00;tripinfo_559 emissions_559 fcd_559;146.00;559;0;818.08;0.99;0.00;53.54;DEFAULT_VEHTYPE;;2;28.00;312800.152588;9346.470917;49.817801;131.769464;5.870859;0;134.462588
2942.00;45429543#1_0;100.11;6.94;2610.00;0.00;492471758#0_0;5.10;0.00;tripinfo_522 emissions_522 fcd_522;332.00;522;0;978.22;0.93;0.00;207.42;DEFAULT_VEHTYPE;;6;175.00;667021.253577;30393.789450;153.924637;292.076229;14.362745;0;286.736914
2965.00;337277957#5_0;116.08;9.76;2650.00;0.00;554582106#3_0;5.10;0.00;tripinfo_530 emissions_530 fcd_530;315.00;530;0;1429.92;1.19;0.00;176.89;DEFAULT_VEHTYPE;;5;127.00;678649.101663;25017.794327;129.746669;291.521180;13.804212;0;291.731682
2975.00;49217104#1_1;20.12;8.19;2740.00;0.00;492471759#4_0;5.10;0.00;tripinfo_548 emissions_548 fcd_548;235.00;548;0;736.34;1.09;0.00;164.73;DEFAULT_VEHTYPE;;6;134.00;532218.119976;23093.198486;117.612896;233.432913;11.596859;0;228.787036
2981.00;42143918#3_1;26.32;11.50;2705.00;0.00;42141326#2_0;5.10;0.00;tripinfo_541 emissions_541 fcd_541;276.00;541;0;874.20;1.07;0.00;197.62;DEFAULT_VEHTYPE;;6;162.00;677160.829113;28859.554748;147.262878;296.087797;14.652698;0;291.093957
2983.00;42141326#12_0;100.79;10.17;2825.00;0.00;49222369#3_0;5.10;0.00;tripinfo_565 emissions_565 fcd_565;158.00;565;0;979.99;1.00;0.00;45.53;DEFAULT_VEHTYPE;;2;22.00;337551.704009;8904.001851;48.354011;140.068770;6.019877;0;145.101953
2984.00;42143918#3_1;26.32;10.30;2675.00;0.00;45429543#2_0;5.10;0.00;tripinfo_535 emissions_535 fcd_535;309.00;535;0;960.01;0.98;0.00;209.00;DEFAULT_VEHTYPE;;7;164.00;644653.454899;27911.691115;142.135745;281.452001;13.800966;0;277.120421
2985.00;337277957#2_0;101.93;7.70;2870.00;0.00;337277970#0_0;0.20;0.00;tripinfo_574 emissions_574 fcd_574;115.00;574;0;313.25;1.05;0.00;79.08;DEFAULT_VEHTYPE;;2;66.00;254839.450726;11960.535952;60.409525;112.346577;5.615829;0;109.549659
3012.00;337277951#0_1;0.20;4.90;2830.00;0.00;42141326#3_0;5.10;0.00;tripinfo_566 emissions_566 fcd_566;182.00;566;0;876.31;1.07;0.00;98.12;DEFAULT_VEHTYPE;;4;71.00;382568.613482;13636.572884;71.000238;163.035081;7.607973;0;164.455102
3019.00;49217121_0;99.72;6.97;2755.00;0.00;42141326#5_0;5.10;0.00;tripinfo_551 emissions_551 fcd_551;264.00;551;0;1089.21;0.96;0.00;139.14;DEFAULT_VEHTYPE;;5;95.00;521687.585733;19309.415574;100.038547;223.425022;10.398227;0;224.258770
3028.00;49217108#1_0;0.10;8.61;2835.00;0.00;553352498#1_0;5.10;0.00;tripinfo_567 emissions_567 fcd_567;193.00;567;0;755.80;1.13;0.00;111.37;DEFAULT_VEHTYPE;;4;90.00;395655.593084;16119.147198;82.593225;170.615578;8.129352;0;170.082106
3028.00;337277981#0_1;0.20;6.67;2925.00;0.00;351440624#2_0;5.10;0.00;tripinfo_585 emissions_585 fcd_585;103.00;585;0;764.61;1.23;0.00;37.91;DEFAULT_VEHTYPE;;1;20.00;243686.838022;6222.257551;34.035237;101.936986;4.604372;0;104.752169
3029.00;49217108#2_0;87.61;8.54;2970.00;0.00;49217108#0_0;5.10;0.00;tripinfo_594 emissions_594 fcd_594;59.00;594;0;182.36;1.06;0.00;37.50;DEFAULT_VEHTYPE;;1;30.00;131895.307345;5476.230525;28.006938;57.288722;2.762193;0;56.698382
3042.00;337277973#1_1;74.82;8.20;2895.00;0.00;492471412#0_0;5.10;0.00;tripinfo_579 emissions_579 fcd_579;147.00;579;0;830.38;1.01;0.00;45.75;DEFAULT_VEHTYPE;;1;25.00;283363.567806;8324.864166;44.438141;117.970770;5.076913;0;121.808991
3045.00;337277957#4_0;112.03;7.53;2727.00;2.00;554582106#5_0;0.21;0.00;tripinfo_545 emissions_545 fcd_545;318.00;545;0;1150.07;1.02;0.00;191.36;DEFAULT_VEHTYPE;;6;151.00;680176.218348;28423.793189;145.279654;295.726604;14.331766;0;292.390217
3046.00;492443337#3_0;247.77;8.47;2860.00;0.00;42141326#8_0;5.10;0.00;tripinfo_572 emissions_572 fcd_572;186.00;572;0;1023.90;1.03;0.00;68.66;DEFAULT_VEHTYPE;;3;41.00;351157.458837;10512.216595;55.953982;145.730417;6.264730;0;150.951668
3049.00;42143918#9_0;96.11;10.02;2885.00;0.00;49217119#1_0;5.10;0.00;tripinfo_577 emissions_577 fcd_577;164.00;577;0;1029.52;1.01;0.00;66.91;DEFAULT_VEHTYPE;;2;46.00;339576.966305;10223.540881;54.414548;140.862244;6.204627;0;145.973506
3062.00;542428844#0_0;0.20;6.08;2815.00;0.00;554582106#6_0;1.23;0.00;tripinfo_563 emissions_563 fcd_563;247.00;563;0;708.46;0.97;0.00;168.48;DEFAULT_VEHTYPE;;6;132.00;518848.071227;22644.567752;115.240973;227.921130;11.282216;0;223.039688
3070.00;337277951#2_0;15.50;6.10;2960.00;0.00;337277957#0_0;5.10;0.00;tripinfo_592 emissions_592 fcd_592;110.00;592;0;474.35;0.76;0.00;33.94;DEFAULT_VEHTYPE;;1;18.00;197350.639149;7121.896657;36.952235;83.115527;3.636084;0;84.835715
3087.00;567060339#2_0;0.20;8.44;2800.00;0.00;542428845#0_0;5.10;0.00;tripinfo_560 emissions_560 fcd_560;287.00;560;0;1069.87;1.10;0.00;172.23;DEFAULT_VEHTYPE;;6;138.00;604100.347381;24450.439459;125.405633;261.536006;12.558447;0;259.686744
3098.00;49217109#3_0;74.65;4.55;2915.00;0.00;42143912#2_0;5.10;0.00;tripinfo_583 emissions_583 fcd_583;183.00;583;0;701.33;1.05;0.00;95.17;DEFAULT_VEHTYPE;;3;69.00;357317.801822;14162.151162;72.782157;154.001219;7.264959;0;153.601417
3107.00;542428844#0_0;0.20;5.02;2990.00;0.00;49217110#0_0;5.10;0.00;tripinfo_598 emissions_598 fcd_598;117.00;598;0;320.89;0.93;0.00;74.43;DEFAULT_VEHTYPE;;2;62.00;238960.501257;11266.362538;56.860767;104.986451;5.193140;0;102.723805
3109.00;42141326#11_0;100.60;5.60;2920.00;0.00;337277951#0_0;0.20;0.00;tripinfo_584 emissions_584 fcd_584;189.00;584;0;864.87;0.97;0.00;97.77;DEFAULT_VEHTYPE;;3;78.00;402576.581825;15571.795544;80.264102;172.685317;8.144945;0;173.056754
3115.00;337277951#2_1;15.50;8.52;2980.00;0.00;337277977#0_0;5.10;0.00;tripinfo_596 emissions_596 fcd_596;135.00;596;0;661.94;1.04;0.00;59.48;DEFAULT_VEHTYPE;;3;35.00;266287.075406;8030.675964;42.734711;111.815327;4.944725;0;114.468279
3119.00;492471414_0;102.68;9.02;3065.00;0.00;492471412#0_0;5.10;0.00;tripinfo_613 emissions_613 fcd_613;54.00;613;0;320.40;1.12;0.00;18.82;DEFAULT_VEHTYPE;;1;12.00;108311.527029;2863.649938;15.553567;45.241246;1.975377;0;46.559365
3120.00;337277957#0_1;98.10;7.90;2910.00;0.00;49217119#2_0;0.20;0.00;tripinfo_582 emissions_582 fcd_582;210.00;582;0;967.64;1.05;0.00;107.28;DEFAULT_VEHTYPE;;4;84.00;424024.299449;16358.796757;84.356385;182.255648;8.628470;0;182.276429
3121.00;45429543#3_0;92.24;7.00;3005.00;0.00;49217108#2_0;5.10;0.00;tripinfo_601 emissions_601 fcd_601;116.00;601;0;522.90;0.93;0.00;50.59;DEFAULT_VEHTYPE;;2;36.00;221226.559955;8062.996913;41.848038;94.632769;4.378353;0;95.098986
3124.00;40668087#4_0;102.89;7.92;2880.00;0.00;49217121_0;5.10;0.00;tripinfo_576 emissions_576 fcd_576;244.00;576;0;847.14;0.97;0.00;143.56;DEFAULT_VEHTYPE;;4;111.00;500167.128154;20830.840750;106.471340;216.585593;10.353035;0;215.009141
3156.00;492471412#0_0;27.70;5.70;2935.00;0.00;337277951#0_0;0.20;0.00;tripinfo_587 emissions_587 fcd_587;221.00;587;0;670.80;0.83;0.00;131.56;DEFAULT_VEHTYPE;;3;113.00;446758.995420;20933.635088;105.707465;195.842071;9.646237;0;192.051744
3161.00;42141326#16_0;15.63;14.07;2930.00;0.00;40668087#2_0;5.10;0.00;tripinfo_586 emissions_586 fcd_586;231.00;586;0;981.85;1.32;0.00;155.28;DEFAULT_VEHTYPE;;5;117.00;588268.742993;21119.622522;110.023467;255.376519;12.530239;0;252.878524
3161.00;337277984#6_0;117.80;11.24;3045.00;0.00;337277981#4_0;0.20;0.00;tripinfo_609 emissions_609 fcd_609;116.00;609;0;867.81;1.02;0.00;29.64;DEFAULT_VEHTYPE;;2;16.00;208768.858697;4966.893874;27.435517;85.074248;3.546413;0;89.742456
3166.00;42141326#12_0;100.79;11.42;3010.00;0.00;42143912#2_0;5.10;0.00;tripinfo_602 emissions_602 fcd_602;156.00;602;0;489.16;1.11;0.00;107.39;DEFAULT_VEHTYPE;;4;81.00;371709.517333;15064.014323;77.301821;162.558689;7.986597;0;159.787704
3168.00;42143918#9_0;96.11;8.88;2905.00;0.00;49217123_0;5.10;0.00;tripinfo_581 emissions_581 fcd_581;263.00;581;0;1313.73;0.88;0.00;105.44;DEFAULT_VEHTYPE;;4;77.00;491861.535955;17442.705647;90.768389;207.214316;9.277778;0;211.437548
3169.00;42143918#3_0;26.32;6.04;3105.00;0.00;42141326#13_0;5.10;0.00;tripinfo_621 emissions_621 fcd_621;64.00;621;0;292.18;0.89;0.00;29.42;DEFAULT_VEHTYPE;;2;17.00;131703.032624;4153.307056;21.980016;56.203246;2.572726;0;56.614865
3181.00;42201285#1_0;31.78;8.50;2945.00;0.00;49222369#3_0;5.10;0.00;tripinfo_589 emissions_589 fcd_589;236.00;589;0;791.82;1.05;0.00;145.90;DEFAULT_VEHTYPE;;4;122.00;513133.662597;22426.792922;114.114569;225.169497;11.144665;0;220.583272
3188.00;337277970#0_1;0.20;4.79;2995.00;0.00;554582106#5_0;0.21;0.00;tripinfo_599 emissions_599 fcd_599;193.00;599;0;605.47;0.89;0.00;121.29;DEFAULT_VEHTYPE;;3;100.00;401773.971599;18012.671636;91.365724;175.297748;8.562514;0;172.713170
3200.00;337277981#3_1;16.64;7.81;3085.00;0.00;49217110#2_0;5.10;0.00;tripinfo_617 emissions_617 fcd_617;115.00;617;0;515.42;0.98;0.00;50.02;DEFAULT_VEHTYPE;;2;35.00;226333.018367;8207.945548;42.620892;96.685251;4.448755;0;97.294111
3202.00;42143912#1_0;39.80;8.01;2940.00;0.00;337277984#4_0;5.10;0.00;tripinfo_588 emissions_588 fcd_588;262.00;588;0;899.27;1.05;0.00;176.33;DEFAULT_VEHTYPE;;6;140.00;611654.353179;25732.786011;131.475803;266.873366;13.115286;0;262.934290
3203.00;492471759#4_0;55.41;9.54;2985.00;0.00;42141326#15_0;5.10;0.00;tripinfo_597 emissions_597 fcd_597;218.00;597;0;922.34;1.17;0.00;134.73;DEFAULT_VEHTYPE;;4;108.00;499488.700417;19231.712345;99.271801;216.464101;10.519317;0;214.715986
3205.00;337277984#2_1;62.30;12.95;3055.00;0.00;49217119#0_0;0.20;0.00;tripinfo_611 emissions_611 fcd_611;150.00;611;0;881.82;1.20;0.00;73.70;DEFAULT_VEHTYPE;;3;47.00;364127.200747;10737.863614;57.428481;154.641609;7.173020;0;156.525872
3210.00;49217108#1_0;0.10;7.64;2865.00;0.00;492471758#0_0;5.10;0.00;tripinfo_573 emissions_573 fcd_573;345.00;573;0;1070.45;0.94;0.00;200.62;DEFAULT_VEHTYPE;;7;164.00;658968.720146;29268.284178;148.555999;286.519195;13.810425;0;283.275204
3214.00;42201285#2_0;97.71;6.89;3100.00;0.00;337277957#2_0;5.10;0.00;tripinfo_620 emissions_620 fcd_620;114.00;620;0;642.01;0.86;0.00;32.97;DEFAULT_VEHTYPE;;1;16.00;205613.934200;5911.611539;31.664094;85.800039;3.703499;0;88.386747
3215.00;42143918#5_0;51.02;11.61;3125.00;0.00;42201285#1_0;5.10;0.00;tripinfo_625 emissions_625 fcd_625;90.00;625;0;352.00;1.11;0.00;60.27;DEFAULT_VEHTYPE;;2;48.00;217361.756457;8739.397246;44.899787;95.056044;4.707331;0;93.437754
3228.00;554582106#5_0;0.21;8.54;3071.00;1.00;42143918#3_0;5.10;0.00;tripinfo_614 emissions_614 fcd_614;157.00;614;0;646.63;1.07;0.00;92.61;DEFAULT_VEHTYPE;;3;73.00;329249.754752;13197.228404;67.773946;142.525497;6.869949;0;141.535622
3235.00;49217116#2_0;17.96;7.20;3075.00;0.00;49217104#0_0;5.10;0.00;tripinfo_615 emissions_615 fcd_615;160.00;615;0;614.94;0.89;0.00;78.98;DEFAULT_VEHTYPE;;3;60.00;308159.207387;12062.676103;62.075950;132.699851;6.226145;0;132.469361
3238.00;42201285#2_0;97.71;7.69;3025.00;0.00;337277973#2_0;0.20;0.00;tripinfo_605 emissions_605 fcd_605;213.00;605;0;986.73;0.97;0.00;109.12;DEFAULT_VEHTYPE;;4;83.00;454107.731702;16072.500936;83.762911;194.191599;9.071550;0;195.207482
3242.00;40668087#4_0;102.89;7.54;3095.00;0.00;42141326#11_0;5.10;0.00;tripinfo_619 emissions_619 fcd_619;147.00;619;0;754.49;0.99;0.00;66.42;DEFAULT_VEHTYPE;;3;39.00;319502.454265;10026.951178;53.080020;135.166241;6.104987;0;137.343948
3242.00;542428844#0_0;0.20;5.97;3110.00;0.00;337277957#2_0;5.10;0.00;tripinfo_622 emissions_622 fcd_622;132.00;622;0;748.27;1.08;0.00;50.16;DEFAULT_VEHTYPE;;3;26.00;239227.159599;6647.675309;35.804083;99.608363;4.316464;0;102.835799
3249.00;42141326#8_0;26.91;9.17;3180.00;0.00;337277984#1_0;5.10;0.00;tripinfo_636 emissions_636 fcd_636;69.00;636;0;409.68;1.00;0.00;27.18;DEFAULT_VEHTYPE;;2;14.00;152738.639307;4049.753349;21.999686;64.253768;2.858830;0;65.656938
3251.00;42141326#16_0;15.63;12.55;3015.00;0.00;42141326#3_0;5.10;0.00;tripinfo_603 emissions_603 fcd_603;236.00;603;0;880.17;1.24;0.00;171.22;DEFAULT_VEHTYPE;;5;136.00;610755.186619;23823.255292;122.846855;266.106795;13.181352;0;262.546126
3259.00;492471759#2_0;68.11;6.18;3152.00;22.00;45429543#6_0;0.20;0.00;tripinfo_626 emissions_626 fcd_626;107.00;626;0;442.95;0.80;0.00;38.95;DEFAULT_VEHTYPE;;2;23.00;174896.129987;6427.443569;33.290771;74.126278;3.311605;0;75.183101
3287.00;554582106#11_0;237.48;8.81;3155.00;0.00;337277973#1_0;5.10;0.00;tripinfo_631 emissions_631 fcd_631;132.00;631;0;887.47;1.16;0.00;47.69;DEFAULT_VEHTYPE;;2;28.00;258458.978897;7260.581985;39.039990;106.656454;4.622388;0;111.103121
3291.00;42141326#7_0;0.20;7.45;3287.00;17.00;42141326#6_0;0.46;0.00;tripinfo_654 emissions_654 fcd_654;4.00;654;0;11.82;0.94;0.00;2.21;DEFAULT_VEHTYPE;;0;0.00;17980.417594;526.517962;2.820787;7.838687;0.370887;0;7.729130
3294.00;337277984#2_0;62.30;10.81;3165.00;0.00;42201285#0_0;5.10;0.00;tripinfo_633 emissions_633 fcd_633;129.00;633;0;705.23;1.06;0.00;57.99;DEFAULT_VEHTYPE;;3;37.00;283610.933783;8392.721206;44.843103;120.447860;5.521862;0;121.914753
3325.00;42143918#13_0;198.42;10.52;3170.00;0.00;40668087#1_0;5.10;0.00;tripinfo_634 emissions_634 fcd_634;155.00;634;0;1094.88;0.99;0.00;37.04;DEFAULT_VEHTYPE;;1;22.00;289644.619793;7413.365786;40.423732;118.185563;4.919421;0;124.508558
3329.00;42201285#2_0;97.71;6.90;3020.00;0.00;337277984#3_0;5.10;0.00;tripinfo_604 emissions_604 fcd_604;309.00;604;0;1232.52;0.96;0.00;180.67;DEFAULT_VEHTYPE;;6;145.00;677254.745576;26904.552282;138.297530;292.744180;14.047232;0;291.133525
3331.00;42143918#1_0;101.96;9.12;2975.00;0.00;492443336#0_0;5.10;0.00;tripinfo_595 emissions_595 fcd_595;356.00;595;0;1308.80;0.88;0.00;198.22;DEFAULT_VEHTYPE;;6;162.00;714394.456127;29868.094726;152.579643;308.352261;14.682121;0;307.100319
3333.00;42143918#7_0;103.14;10.15;3145.00;0.00;42141326#14_0;5.10;0.00;tripinfo_629 emissions_629 fcd_629;188.00;629;0;979.88;0.92;0.00;87.04;DEFAULT_VEHTYPE;;2;68.00;368691.749333;13161.893959;68.485865;156.213351;7.184089;0;158.490080
3333.00;42141326#12_1;100.79;5.86;3247.00;7.00;554582106#8_0;0.20;0.00;tripinfo_648 emissions_648 fcd_648;86.00;648;0;335.95;0.96;0.00;53.48;DEFAULT_VEHTYPE;;2;37.00;171819.101335;6541.399194;33.783832;73.847464;3.485264;0;73.860259
